"Grant_Application_ID"	"RFCD_Code"	"RFCD_Percentage"	"SEO_Code"	"SEO_Percentage"	"Person_ID"	"Role"	"Year_of_Birth"	"Country_of_Birth"	"Home_Language"	"Dept_No"	"Faculty_No"	"With_PHD"	"No_of_Years_in_Uni_at_Time_of_Grant"	"Number_of_Successful_Grant"	"Number_of_Unsuccessful_Grant"	"A2"	"A"	"B"	"C"	"Grant_Status"	"Sponsor_Code"	"Contract_Value_Band"	"Grant_Category_Code"
4004	"RFCD270603"	60	"SEO730114"	60	18567	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept1038"	"Faculty1"	"Yes"	"Duration5to10"	1	0	4	8	12	3	0	"Sponsor1A"	"ContractValueBandA"	"GrantCat10A"
4004	"RFCD321205"	30	"SEO730204"	10	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor1A"	"ContractValueBandA"	"GrantCat10A"
4005	"RFCD321015"	100	"SEO730108"	50	""	"Unk"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4006	"RFCD321015"	100	"SEO730108"	50	33167	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2523"	"Faculty25"	""	"DurationLT0"	0	5	9	6	2	4	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4006	""	""	"SEO730204"	30	148997	"CHIEF_INVESTIGATOR"	"1940"	"Australia"	""	"Dept2523"	"Faculty25"	""	"DurationGT15"	2	3	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4007	""	""	"SEO670403"	20	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor32D"	"ContractValueBandD"	"GrantCat30B"
4007	"RFCD321015"	100	"SEO730108"	80	78342	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2653"	"Faculty25"	""	"Duration0to5"	1	4	2	1	5	0	1	"Sponsor32D"	"ContractValueBandD"	"GrantCat30B"
4008	"RFCD270401"	100	"SEO770703"	50	31322	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept3028"	"Faculty31"	"Yes"	"Duration0to5"	1	1	0	0	0	0	0	"Sponsor54B"	"ContractValueBandA"	"GrantCat20C"
4009	"RFCD321023"	100	"SEO730108"	100	10577	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2653"	"Faculty25"	""	"Duration5to10"	0	1	3	4	3	1	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4009	""	""	""	""	31707	"PRINCIPAL_SUPERVISOR"	"1965"	"Australia"	""	"Dept2558"	"Faculty25"	""	"Duration5to10"	1	0	3	4	1	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4009	""	""	""	""	110177	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept2653"	"Faculty25"	""	"Duration0to5"	2	3	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4010	"RFCD320206"	100	"SEO730108"	100	2232	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2653"	"Faculty25"	""	"DurationLT0"	0	2	0	0	2	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4011	"RFCD291499"	40	"SEO640402"	40	126927	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2053"	"Faculty19"	"Yes"	"Duration0to5"	1	4	11	6	4	0	0	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
4011	"RFCD291599"	30	"SEO670999"	30	64517	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2053"	"Faculty19"	"Yes"	"Duration10to15"	0	1	0	0	0	0	0	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
4011	"RFCD291804"	30	"SEO730118"	30	79917	"CHIEF_INVESTIGATOR"	"1935"	"Australia"	""	"Dept2053"	"Faculty19"	""	"DurationGT15"	0	0	3	5	3	0	0	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
4011	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
4012	"RFCD321015"	100	"SEO730108"	70	44697	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2603"	"Faculty25"	""	"Duration0to5"	3	2	1	1	0	0	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4012	""	""	"SEO780105"	30	""	"STUDRES"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4013	"RFCD270103"	100	"SEO730108"	60	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4014	"RFCD390405"	100	"SEO750505"	100	36472	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept828"	"Faculty7"	""	"Duration0to5"	1	0	0	0	1	0	1	"SponsorUnk"	"ContractValueBandB"	"GrantCatUnk"
4015	"RFCD291405"	50	"SEO670306"	100	65782	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept1098"	"Faculty1"	"Yes"	"Duration0to5"	1	1	0	0	0	2	1	"SponsorUnk"	"ContractValueBandB"	"GrantCatUnk"
4016	"RFCD321015"	100	"SEO730108"	100	720017	"CHIEF_INVESTIGATOR"	"1960"	""	""	"Dept2653"	"Faculty25"	""	"Duration0to5"	2	2	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4016	""	""	""	""	70132	"CHIEF_INVESTIGATOR"	"1960"	""	""	""	""	""	"DurationUnk"	0	0	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4017	"RFCD321029"	100	"SEO730108"	40	28832	"CHIEF_INVESTIGATOR"	"1950"	""	""	"Dept2728"	"Faculty25"	""	"DurationLT0"	0	0	1	2	1	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4017	""	""	"SEO730109"	30	143357	"CHIEF_INVESTIGATOR"	"1965"	"AsiaPacific"	""	"Dept2728"	"Faculty25"	"Yes"	"Duration0to5"	2	1	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4017	""	""	"SEO730113"	30	78827	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2498"	"Faculty25"	"Yes"	"DurationGT15"	1	1	4	13	6	2	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4017	""	""	""	""	85862	"CHIEF_INVESTIGATOR"	"1950"	"WesternEurope"	""	"Dept2728"	"Faculty25"	""	"Duration0to5"	8	6	0	3	11	3	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4018	""	""	"SEO730108"	80	734322	"CHIEF_INVESTIGATOR"	"1965"	""	""	"Dept2603"	"Faculty25"	""	"Duration0to5"	1	9	0	0	0	0	0	"Sponsor32D"	"ContractValueBandG"	"GrantCat30B"
4018	"RFCD321015"	100	"SEO730201"	10	17342	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2828"	"Faculty25"	"Yes"	"Duration0to5"	1	17	7	17	17	3	0	"Sponsor32D"	"ContractValueBandG"	"GrantCat30B"
4019	""	""	"SEO730108"	60	140442	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2763"	"Faculty25"	"Yes"	"Duration0to5"	0	0	0	0	0	0	1	"Sponsor32D"	"ContractValueBandC"	"GrantCat30B"
4019	""	""	"SEO730212"	30	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor32D"	"ContractValueBandC"	"GrantCat30B"
4019	"RFCD321202"	100	"SEO730107"	10	76352	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2523"	"Faculty25"	"Yes"	"Duration10to15"	1	0	5	8	1	1	1	"Sponsor32D"	"ContractValueBandC"	"GrantCat30B"
4020	"RFCD270103"	100	"SEO730108"	100	16642	"PRINCIPAL_SUPERVISOR"	"1965"	"Australia"	""	"Dept2763"	"Faculty25"	"Yes"	"Duration0to5"	0	2	4	2	1	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4021	"RFCD321015"	100	"SEO670403"	50	10157	"CHIEF_INVESTIGATOR"	"1955"	""	""	""	""	""	"DurationUnk"	0	0	0	5	2	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4021	""	""	"SEO730108"	50	30782	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2653"	"Faculty25"	""	"Duration5to10"	1	3	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4022	""	""	"SEO730201"	50	13697	"CHIEF_INVESTIGATOR"	"1940"	"SouthAfrica"	""	"Dept2768"	"Faculty25"	""	"DurationLT0"	0	2	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4022	"RFCD321021"	100	"SEO730202"	50	16892	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2768"	"Faculty25"	"Yes"	"Duration5to10"	0	0	0	0	2	2	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4023	"RFCD321015"	100	"SEO730108"	80	802167	"PRINCIPAL_SUPERVISOR"	"1975"	""	""	"Dept2603"	"Faculty25"	""	"Duration0to5"	0	4	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4024	""	""	""	""	64347	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	""	"Faculty25"	""	"DurationGT15"	1	2	5	18	25	18	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4024	""	""	""	""	78992	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	"Dept2763"	"Faculty25"	"Yes"	"DurationGT15"	3	1	6	15	5	6	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4024	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4024	""	""	"SEO730101"	30	77277	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2523"	"Faculty25"	""	"Duration0to5"	0	0	0	5	2	2	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4024	""	""	"SEO730108"	30	30017	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2893"	"Faculty25"	""	"Duration5to10"	1	3	0	0	0	0	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4024	"RFCD321015"	100	"SEO730201"	40	77977	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2523"	"Faculty25"	""	"DurationLT0"	0	0	1	13	5	0	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4025	"RFCD270106"	100	"SEO730108"	50	15282	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	"English"	"Dept2713"	"Faculty25"	"Yes"	"Duration5to10"	1	5	1	1	2	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4026	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor2B"	"ContractValueBandA"	"GrantCat10A"
4026	"RFCD270104"	50	"SEO780105"	50	23997	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2628"	"Faculty25"	""	"DurationLT0"	4	1	17	10	5	0	1	"Sponsor2B"	"ContractValueBandA"	"GrantCat10A"
4026	"RFCD270301"	20	"SEO730101"	20	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor2B"	"ContractValueBandA"	"GrantCat10A"
4026	"RFCD270103"	30	"SEO700299"	30	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor2B"	"ContractValueBandA"	"GrantCat10A"
4027	""	""	""	""	""	"STUDRES"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4027	"RFCD321020"	100	"SEO670402"	20	36527	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2653"	"Faculty25"	""	"Duration0to5"	4	6	0	0	0	0	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4027	""	""	"SEO730108"	80	887717	"CHIEF_INVESTIGATOR"	"1960"	""	""	"Dept2653"	"Faculty25"	""	"Duration0to5"	0	0	0	0	0	0	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4028	"RFCD280401"	70	"SEO700103"	100	255582	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	"English"	"Dept2163"	"Faculty19"	"Yes"	"Duration0to5"	1	2	1	1	1	0	0	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
4028	"RFCD230118"	10	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
4028	"RFCD280108"	20	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
4029	"RFCD270106"	100	"SEO730108"	50	98187	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2653"	"Faculty25"	""	"DurationUnk"	2	1	0	0	0	0	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4030	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor176D"	"ContractValueBandA"	"GrantCat30D"
4030	"RFCD420308"	70	"SEO730207"	100	159607	"CHIEF_INVESTIGATOR"	"1955"	"TheAmericas"	"OtherLang"	"Dept2553"	"Faculty25"	"Yes"	"Duration0to5"	1	6	0	5	7	8	0	"Sponsor176D"	"ContractValueBandA"	"GrantCat30D"
4030	"RFCD320899"	30	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor176D"	"ContractValueBandA"	"GrantCat30D"
4031	"RFCD300903"	100	"SEO770102"	50	26877	"CHIEF_INVESTIGATOR"	"1935"	"Australia"	""	"Dept3123"	"Faculty31"	""	"Duration5to10"	0	1	0	2	5	3	0	"Sponsor33A"	"ContractValueBandC"	"GrantCat10A"
4032	""	""	"SEO630104"	50	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor1A"	"ContractValueBandA"	"GrantCat10A"
4032	"RFCD300403"	100	"SEO630103"	50	488857	"PRINCIPAL_SUPERVISOR"	"1965"	"GreatBritain"	""	"Dept1038"	"Faculty1"	""	"DurationUnk"	1	0	1	4	11	0	0	"Sponsor1A"	"ContractValueBandA"	"GrantCat10A"
4033	"RFCD321020"	100	"SEO670402"	20	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4034	""	""	"SEO730108"	50	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor32D"	"ContractValueBandD"	"GrantCat30B"
4034	"RFCD321015"	100	"SEO730103"	50	98222	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2653"	"Faculty25"	""	"Duration5to10"	4	3	5	1	0	1	1	"Sponsor32D"	"ContractValueBandD"	"GrantCat30B"
4035	"RFCD321029"	100	"SEO730109"	90	372082	"CHIEF_INVESTIGATOR"	"1980"	"Australia"	""	"Dept2578"	"Faculty25"	""	"Duration0to5"	0	2	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4036	""	""	""	""	31707	"PRINCIPAL_SUPERVISOR"	"1965"	"Australia"	""	"Dept2558"	"Faculty25"	""	"Duration5to10"	1	0	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4036	"RFCD321023"	100	"SEO730108"	100	110177	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept2653"	"Faculty25"	""	"Duration0to5"	2	3	1	0	3	1	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4037	"RFCD321202"	100	"SEO730201"	50	17877	"CHIEF_INVESTIGATOR"	"1965"	""	""	""	""	""	"DurationUnk"	0	0	0	0	4	1	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4037	""	""	"SEO730213"	50	79192	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2523"	"Faculty25"	"Yes"	"DurationGT15"	4	7	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4038	"RFCD321015"	100	"SEO730108"	70	44697	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2603"	"Faculty25"	""	"Duration0to5"	3	2	1	1	0	0	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4039	"RFCD270105"	100	"SEO670403"	20	734322	"CHIEF_INVESTIGATOR"	"1965"	""	""	"Dept2603"	"Faculty25"	""	"Duration0to5"	1	9	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4040	""	""	""	""	57192	"CHIEF_INVESTIGATOR"	"1980"	"Australia"	""	"Dept2053"	"Faculty19"	""	"DurationLT0"	1	1	0	0	0	0	1	"Sponsor51C"	"ContractValueBandA"	"GrantCat20C"
4040	""	""	""	""	""	"STUDRES"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor51C"	"ContractValueBandA"	"GrantCat20C"
4040	"RFCD290699"	100	"SEO780103"	100	22847	"CHIEF_INVESTIGATOR"	"1980"	"Australia"	""	"Dept2053"	"Faculty19"	"Yes"	"Duration0to5"	3	0	4	4	1	0	1	"Sponsor51C"	"ContractValueBandA"	"GrantCat20C"
4041	"RFCD270105"	100	"SEO730108"	100	38697	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2778"	"Faculty25"	""	"DurationUnk"	2	3	3	4	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4042	"RFCD321023"	100	"SEO730108"	100	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4043	""	""	"SEO730101"	30	77277	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2523"	"Faculty25"	""	"Duration0to5"	0	0	0	5	2	2	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4043	""	""	""	""	78992	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	"Dept2763"	"Faculty25"	"Yes"	"DurationGT15"	3	1	6	15	5	6	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4043	""	""	"SEO730108"	30	30017	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2893"	"Faculty25"	""	"Duration5to10"	1	3	0	0	0	0	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4043	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4043	""	""	""	""	64347	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	""	"Faculty25"	""	"DurationGT15"	1	2	5	18	25	18	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4043	"RFCD321015"	100	"SEO730201"	40	77977	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2523"	"Faculty25"	""	"DurationLT0"	0	0	1	13	5	0	1	"Sponsor32D"	"ContractValueBandB"	"GrantCat30B"
4044	"RFCD321006"	100	"SEO730108"	60	""	"Unk"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4045	""	""	"SEO730109"	20	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor32D"	"ContractValueBandD"	"GrantCat30B"
4045	""	""	"SEO730113"	20	85862	"CHIEF_INVESTIGATOR"	"1950"	"WesternEurope"	""	"Dept2728"	"Faculty25"	""	"Duration0to5"	8	6	0	0	0	0	1	"Sponsor32D"	"ContractValueBandD"	"GrantCat30B"
4045	"RFCD321006"	100	"SEO730108"	60	143357	"CHIEF_INVESTIGATOR"	"1965"	"AsiaPacific"	""	"Dept2728"	"Faculty25"	"Yes"	"Duration0to5"	2	1	0	1	10	0	1	"Sponsor32D"	"ContractValueBandD"	"GrantCat30B"
4046	""	""	"SEO730108"	80	17342	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2828"	"Faculty25"	"Yes"	"Duration0to5"	1	17	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4046	"RFCD321015"	100	"SEO670403"	10	36527	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2653"	"Faculty25"	""	"Duration0to5"	4	6	0	0	0	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4046	""	""	"SEO780105"	5	11327	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2828"	"Faculty25"	"Yes"	"DurationLT0"	0	1	0	6	13	8	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4047	""	""	"SEO730108"	50	15777	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2778"	"Faculty25"	"Yes"	"Duration5to10"	0	0	6	2	2	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4047	"RFCD270103"	100	"SEO730104"	50	63942	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2778"	"Faculty25"	""	"DurationUnk"	1	2	1	1	1	5	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4048	"RFCD321015"	100	"SEO730108"	100	16137	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2653"	"Faculty25"	""	"Duration5to10"	1	11	4	6	2	0	0	"Sponsor32D"	"ContractValueBandUnk"	"GrantCat30B"
4049	"RFCD270106"	100	"SEO730108"	100	30772	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2603"	"Faculty25"	""	"Duration5to10"	3	1	4	2	0	0	1	"Sponsor32D"	"ContractValueBandD"	"GrantCat30B"
4050	""	""	""	""	322847	"HONVISIT"	"1960"	""	""	""	""	""	"DurationUnk"	0	0	2	6	0	0	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4050	""	""	""	""	17342	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2828"	"Faculty25"	"Yes"	"Duration0to5"	1	17	0	0	0	0	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4050	""	""	""	""	77467	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2853"	"Faculty25"	""	"Duration10to15"	0	1	4	5	3	2	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4050	""	""	""	""	""	"STUDRES"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4050	""	""	""	""	322847	"HONVISIT"	"1960"	""	""	""	""	""	"DurationUnk"	0	0	2	6	0	0	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4051	""	""	""	""	79857	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept3048"	"Faculty31"	"Yes"	"DurationGT15"	1	0	11	3	10	1	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4052	"RFCD289999"	100	"SEO700299"	100	81592	"CHIEF_INVESTIGATOR"	"1960"	"GreatBritain"	""	"Dept4193"	"Faculty58"	""	"DurationGT15"	0	0	0	0	0	0	1	"SponsorUnk"	"ContractValueBandI"	"GrantCatUnk"
4053	""	""	""	""	70457	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2253"	"Faculty19"	""	"DurationLT0"	0	0	0	21	6	6	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4054	"RFCD321006"	100	"SEO730113"	75	52602	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept2853"	"Faculty25"	"Yes"	"Duration0to5"	0	1	6	5	3	1	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4055	"RFCD290101"	100	"SEO670105"	100	12002	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	"Dept1038"	"Faculty1"	""	"DurationLT0"	0	0	0	1	1	6	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4055	""	""	""	""	""	"STUDRES"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4056	"RFCD280107"	30	"SEO700102"	50	39647	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2163"	"Faculty19"	"Yes"	"Duration0to5"	2	2	1	15	6	6	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4057	""	""	""	""	76352	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2523"	"Faculty25"	"Yes"	"Duration10to15"	1	0	5	8	1	1	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4057	""	""	""	""	79192	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2523"	"Faculty25"	"Yes"	"DurationGT15"	4	7	0	0	0	0	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4058	"RFCD250503"	100	"SEO670403"	100	7597	"CHIEF_INVESTIGATOR"	"1955"	"EasternEurope"	"English"	"Dept3048"	"Faculty31"	"Yes"	"Duration5to10"	2	0	10	8	13	10	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4059	""	""	""	""	79857	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept3048"	"Faculty31"	"Yes"	"DurationGT15"	1	0	11	3	10	1	1	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
4060	""	""	""	""	66322	"PRINCIPAL_SUPERVISOR"	"1955"	"Australia"	""	"Dept2763"	"Faculty25"	""	"Duration10to15"	0	1	0	0	0	0	1	"SponsorUnk"	"ContractValueBandB"	"GrantCatUnk"
4060	"RFCD321028"	100	"SEO730114"	100	86302	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2763"	"Faculty25"	"Yes"	"Duration0to5"	0	6	1	1	0	0	1	"SponsorUnk"	"ContractValueBandB"	"GrantCatUnk"
